,title,doi,year,exists_in_openalex
1173,Farm diversification and food and nutrition security in Bangladesh: empirical evidence from nationally representative household panel data,10.1007/s12571-018-0806-3,2018,True
1174,Creating Voluntary Payment Programs: Effective Program Design and Ranchers’ Willingness to Conserve Florida Panther Habitat,10.3368/le.93.3.459,2017,True
1175,Whither the 100th Meridian? The Once and Future Physical and Human Geography of America’s Arid–Humid Divide. Part II: The Meridian Moves East,10.1175/ei-d-17-0012.1,2018,True
1176,Digital cultural heritage and rural landscapes: preserving the histories of landscape conservation in the United States,10.1186/s43238-020-00006-6,2020,True
1177,Is shale development drilling holes in the human capital pipeline?,10.1016/j.eneco.2016.12.013,2017,True
1178,Rural Residence and Chronic Obstructive Pulmonary Disease Exacerbations. Analysis of the SPIROMICS Cohort,10.1513/annalsats.201710-837oc,2018,True
1179,Detecting flood prone areas in Harris County: a GIS based analysis,10.1007/s10708-019-09984-2,2019,True
1180,Aging in Rural Communities,10.1007/s40471-022-00313-9,2022,True
1181,Does short food supply chain participation improve farm economic performance? A meta‐analysis,10.1111/agec.12764,2023,True
1182,The Food System: A Stranger to the Planning Field,10.1007/978-3-031-32076-7_3,2024,True
1183,Does Farm Size Matter? Distribution of Crop Insurance Subsidies and Government Program Payments across U.S. Farms,10.1093/aepp/ppy024,2018,True
1184,"Valuing investments in sustainable land management in the Upper Tana River basin, Kenya",10.1016/j.jenvman.2016.10.013,2017,True
1185,Mediterranean Diet and Prevention of Chronic Diseases,10.1097/nt.0000000000000228,2017,True
1186,Gardening in the desert: a spatial optimization approach to locating gardens in rapidly expanding urban environments,10.1186/s12942-017-0110-z,2017,True
1187,Field variability and vulnerability index to identify regional precision agriculture opportunity,10.1007/s11119-017-9541-6,2017,True
1188,Cropland expansion and grassland loss in the eastern Dakotas: New insights from a farm-level survey,10.1016/j.landusepol.2017.01.026,2017,True
1189,A method to quantify and value floodplain sediment and nutrient retention ecosystem services,10.1016/j.jenvman.2018.05.013,2018,True
1190,The Mental Health of the Organic Farmer: Psychosocial and Contextual Actors,10.1177/2165079918783211,2018,True
1191,"Rapid WUI growth in a natural amenity-rich region in central-western Patagonia, Argentina",10.1071/wf18097,2019,True
1192,Effect of climate change on land suitability for surface irrigation and irrigation potential of the shallow groundwater in Ghana,10.1016/j.compag.2018.12.040,2019,True
1193,The Relationship between the School Breakfast Program and Food Insecurity,10.1111/joca.12163,2017,True
1194,"Rural Finance, Capital Constrained Small Farms, and Financial Performance: Findings from a Primary Survey",10.1017/aae.2019.45,2020,True
1195,"Differences Among Incidence Rates of Invasive Listeriosis in the U.S. FoodNet Population by Age, Sex, Race/Ethnicity, and Pregnancy Status, 2008–2016",10.1089/fpd.2018.2548,2019,True
1196,Wild bees and urban agriculture: assessing pollinator supply and demand across urban landscapes,10.1007/s11252-019-0826-6,2019,True
1197,Capturing microbial sources distributed in a mixed-use watershed within an integrated environmental modeling workflow,10.1016/j.envsoft.2017.08.002,2018,True
1198,"Population, population, and population",10.1002/bes2.1694,2020,True
1199,Development of the crop residue and rangeland burning in the 2014 National Emissions Inventory using information from multiple sources,10.1080/10962247.2016.1268982,2017,True
1200,Building a potential wetland restoration indicator for the contiguous United States,10.1016/j.ecolind.2017.07.026,2017,True
1201,Are beliefs stronger than taste? A field experiment on organic and local apples,10.1016/j.foodqual.2017.05.005,2017,True
1202,Has global agricultural trade been resilient under coronavirus (COVID-19)? Findings from an econometric assessment of 2020,10.1016/j.foodpol.2021.102204,2022,True
1203,Social-ecological change in the Omo-Turkana basin: A synthesis of current developments,10.1007/s13280-018-1139-3,2019,True
1204,Development and validation of an environmental fragility index (EFI) for the neotropical savannah biome,10.1016/j.scitotenv.2018.04.216,2018,True
1205,Ecosystem services of the Big Bend region of the Chihuahuan Desert,10.1016/j.ecoser.2017.07.017,2017,True
1206,A Review of Diagnosis and Service Disparities Among Children With Autism From Racial and Ethnic Minority Groups in the United States,10.1016/bs.irrdd.2018.08.003,2018,True
1207,Inverse relationship between urban green space and childhood autism in California elementary school districts,10.1016/j.envint.2017.07.010,2017,True
1208,Maximizing the intersection of human health and the health of the environment with regard to the amount and type of protein produced and consumed in the United States,10.1093/nutrit/nuy073,2019,True
1209,The geographic alignment of primary care Health Professional Shortage Areas with markers for social determinants of health,10.1371/journal.pone.0231443,2020,True
1210,Too small to be beautiful? The farm size and productivity relationship in Bangladesh,10.1016/j.foodpol.2018.03.013,2019,True
1211,The Value of US Government Data to US Business Decisions,10.1257/jep.33.1.131,2019,True
1212,Remote Sensing Data and Methods for Identifying Urban and Peri-Urban Smallholder Agriculture in Developing Countries and in the United States,10.1016/b978-0-12-409548-9.10437-3,2018,True
1213,"Political Moderation and Polarization in the Heartland: Economics, Rurality, and Social Identity in the 2016 U.S. Presidential Election",10.1080/00380253.2019.1580543,2019,True
1214,"“Taking the Bull by the Horns”: Four Principles to Align Public Health, Primary Care, and Community Efforts to Improve Rural Cancer Control",10.1111/jrh.12263,2017,True
1215,Water Markets in the Western United States: Trends and Opportunities,10.3390/w12010233,2020,True
1216,"Locating provisioning ecosystem services in urban forests: Forageable woody species in New York City, USA",10.1016/j.landurbplan.2017.09.025,2018,True
1217,"Forests, houses, or both? Relationships between land cover, housing characteristics, and resident socioeconomic status across ecoregions",10.1016/j.jenvman.2018.12.001,2019,True
1218,Pricing of Staple Foods at Supermarkets versus Small Food Stores,10.3390/ijerph14080915,2017,True
1219,Local foods systems and community economic development,10.1080/15575330.2017.1373136,2017,True
1220,Polyethylene and Biodegradable Plastic Mulches for Strawberry Production in the United States: Experiences and Opinions of Growers in Three Regions,10.21273/horttech04393-19,2019,True
1221,Revised Method and Outcomes for Estimating Soil Phosphorus Losses from Agricultural Land in the Chesapeake Bay Watershed Model,10.2134/jeq2016.05.0201,2017,True
1222,Challenges to the census: international trends and a need to consider public health benefits,10.1016/j.puhe.2017.05.015,2017,True
1223,Nutrition knowledge and Mediterranean diet adherence in the southeast United States: Validation of a field-based survey instrument,10.1016/j.appet.2016.12.029,2017,True
1224,"Stand dynamics and the mountain pine beetle — 30 years of forest change in Waterton Lakes National Park, Alberta, Canada",10.1139/cjfr-2018-0161,2018,True
1225,Community Policing: Least Effective Where Need Is Greatest,10.1177/0011128716686339,2017,True
1226,Displacement and development: Long term impacts of population transfer in India,10.1016/j.eeh.2019.05.001,2019,True
1227,Multilevel analysis in rural cancer control: A conceptual framework and methodological implications,10.1016/j.ypmed.2019.105835,2019,True
1228,"Prevalence and Risk Factors for CKD Among Brickmaking Workers in La Paz Centro, Nicaragua",10.1053/j.ajkd.2019.01.017,2019,True
1229,Days of Flooding Associated with Increased Risk of Influenza,10.1155/2022/8777594,2022,True
1230,Farmers Market Locations and Their Determinants: An Empirical Analysis in New England,10.1017/age.2016.43,2017,True
1231,Housing Estates in Europe,10.1007/978-3-319-92813-5,2018,True
1232,Comparison between buprenorphine provider availability and opioid deaths among US counties,10.1016/j.jsat.2018.07.008,2018,True
1233,The Abolition of Immigration Restrictions and the Performance of Firms and Workers: Evidence from Switzerland,10.1257/aer.20181779,2021,True
1234,"Heterogeneous welfare impacts of National Rural Employment Guarantee Scheme: Evidence from Andhra Pradesh, India",10.1016/j.worlddev.2018.12.014,2019,True
1235,Archetypes of community wildfire exposure from national forests of the western US,10.1016/j.landurbplan.2018.10.004,2019,True
1236,Metropolitan Reclassification and the Urbanization of Rural America,10.1007/s13524-020-00912-5,2020,True
1237,Self-employment effects on regional growth: a bigger bang for a buck?,10.1007/s11187-018-9988-5,2018,True
1238,Determinants of adoption of sustainable production practices among smallholder coffee producers in Nicaragua,10.1007/s10668-017-0066-y,2017,True
1239,The use of new‐media marketing in the green industry: Analysis of social media use and impact on sales,10.1002/agr.21581,2018,True
1240,"Agriculture, Diversification, and Gender in Rural Africa",10.1093/oso/9780198799283.001.0001,2018,True
1241,"Anemia, micronutrient deficiencies, malaria, hemoglobinopathies and malnutrition in young children and non-pregnant women in Ghana: Findings from a national survey",10.1371/journal.pone.0228258,2020,True
1242,"Neighbourhood characteristics and urban gardens in the Toledo metropolitan area: staffing and voluntarism, food production, infrastructure, and sustainability practices",10.1080/13549839.2017.1397614,2017,True
1243,Communicating Economic Impact Assessments: How Research Results Influence Decision-maker Attitudes toward the Local Food Sector,10.5304/jafscd.2019.08c.004,2018,True
1244,The national risk index: establishing a nationwide baseline for natural hazard risk in the US,10.1007/s11069-022-05474-w,2022,True
1245,A spatially detailed blue water footprint of the United States economy,10.5194/hess-22-3007-2018,2018,True
1246,Food Insecurity May Be an Independent Risk Factor Associated with Nonalcoholic Fatty Liver Disease among Low-Income Adults in the United States,10.1093/jn/nxz212,2020,True
1247,Understanding fertilizer adoption and effectiveness on maize in Zambia,10.1016/j.foodpol.2019.05.004,2019,True
1248,Social Determinants of American Indian Nutritional Health,10.1093/cdn/nzz054,2019,True
1249,Characteristics associated with changes in food security status among college students during the COVID-19 pandemic,10.1093/tbm/ibaa110,2020,True
1250,Missing the people for the trees: Identifying coupled natural–human system feedbacks driving the ecology of Lyme disease,10.1111/1365-2664.13289,2018,True
1251,Economic and social development along the urban–rural continuum: New opportunities to inform policy,10.1016/j.worlddev.2022.105941,2022,True
1252,Beyond flood risk reduction: How can green infrastructure advance both social justice and regional impact?,10.1007/s42532-020-00065-0,2020,True
1253,"Forestation in Puerto Rico, 1970s to Present",10.5539/jgg.v9n3p30,2017,True
1254,Barriers to Food Security and Community Stress in an Urban Food Desert,10.3390/urbansci2020046,2018,True
1255,The Changing Demography of Rural and Small-Town America,10.1007/s11113-020-09608-5,2020,True
1256,Improving the estimated cost of sustained power interruptions to electricity customers,10.1016/j.energy.2018.04.082,2018,True
1257,Eight Qualities of Resilient Food Systems: Toward a Sustainability/Resilience Index,10.5304/jafscd.2017.073.001,2017,True
