,year,name
3437,2017,"Minnesota State University, Mankato"
3438,2017,Karlsruhe University of Applied Sciences
3439,2017,Friedrich-Alexander-Universität Erlangen-Nürnberg
3440,2018,Southern Illinois University Carbondale
3441,2018,University of North Texas at Dallas
3445,2017,Delta Air Lines (United States)
3447,2018,Brown University
3448,2018,Providence College
3449,2018,London Business School
3450,2019,Beihang University
3452,2018,Indiana University
3453,2018,University of Alberta
3457,2018,University of Queensland
3459,2018,IZA - Institute of Labor Economics
3461,2018,Georgia State University
3462,2018,Columbia Global Centers
3466,2017,North Central State College
3469,2017,"University of California, Santa Barbara"
3473,2019,University of Wisconsin–Stevens Point
3474,2017,University of Utah
3477,2019,Oak Ridge National Laboratory
3486,2017,Brown University
3487,2017,Rhode Island Hospital
3489,2019,University of Louisville
3490,2018,Baylor University
3491,2017,University of Agriculture Faisalabad
3493,2017,Middlebury College
3494,2017,Welch Foundation
3496,2017,Geisinger Health System
3497,2022,Environmental Protection Agency
3498,2022,General Dynamics (United States)
3499,2022,Eastern Research Group (United States)
3500,2017,Dominican University of California
3501,2017,"University of California, Riverside"
3506,2018,Mercy Hospital
3507,2018,University of Missouri–Kansas City
3508,2018,Children's Mercy Hospital
3511,2017,Universidad San Ignacio de Loyola
3513,2022,Office of Education
3515,2022,Sustainability Institute
3516,2022,University of Leeds
3518,2017,Rocky Mountain Research Station
3519,2017,Texas Parks and Wildlife Department
3521,2018,Temple University
3523,2017,State Key Laboratory of Hydrology-Water Resources and Hydraulic Engineering
3525,2017,New York University
3526,2017,NYU Langone Health
3528,2021,Syracuse University
3529,2018,Murray State University
3531,2017,University of New Mexico
3532,2017,Seoul National University
3534,2018,York University
3535,2018,University of Pittsburgh
3536,2018,Texas State University
3544,2019,University of Memphis
3549,2017,Western Illinois University
3551,2017,Michigan Department of Agriculture and Rural Development
3554,2017,University of Missouri Health System
3562,2022,Dana-Farber/Harvard Cancer Center
3564,2019,American Association For The Advancement of Science
3567,2019,Dickinson College
3570,2017,Florida Department of Environmental Protection
3577,2023,Northern Research Station
3580,2017,Rowan University
3582,2017,"National Academies of Sciences, Engineering, and Medicine"
3584,2017,National Socio-Environmental Synthesis Center
3586,2017,Georgetown University
3587,2017,Ohio University
3588,2017,United Nations Population Fund
3591,2018,Markey Cancer Center
3593,2018,Atrium Health Wake Forest Baptist
3595,2017,Public Health Institute
3596,2017,Emory University
3597,2017,CDC Foundation
3601,2020,Southern Research Station
3605,2018,University of Oklahoma Health Sciences Center
3614,2017,University of North Carolina at Charlotte
3615,2017,University of North Carolina at Asheville
3616,2017,Duke University
3618,2019,Lafayette College
3620,2019,Loyola University Chicago
3622,2018,Youngstown State University
3623,2018,Grand Valley State University
3624,2018,Leiden University
3625,2018,Universitat Autònoma de Barcelona
3626,2018,Washington State University Vancouver
3627,2021,University of Georgia
3629,2021,Radford University
3630,2021,Gheskio Centers
3631,2021,Quisqueya University
3632,2018,National Cancer Institute
3633,2018,National Institutes of Health
3635,2020,Institute for Environment and Human Security
3636,2020,United Nations
3637,2020,NationsUniversity
3638,2021,Southern University and Agricultural and Mechanical College
3639,2021,Jackson State University
3640,2021,University of Puerto Rico-Mayaguez
3641,2021,Water Research Commission
3643,2019,Centro de Investigación y Tecnología Agroalimentaria de Aragón
3644,2019,Universidad de Zaragoza
3648,2017,Victoria University of Wellington
3649,2017,City University of New York
3651,2018,Oklahoma State University Oklahoma City
3654,2018,Central Michigan University
3657,2018,Macquarie University
3660,2023,State Street (United States)
3662,2020,D'Youville College
3663,2020,New York College of Health Professions
3664,2020,New York University
3665,2020,Texas A&M University at Galveston
3668,2020,University of Utah
3669,2020,"California State University, Dominguez Hills"
3672,2019,Urban Institute
3673,2019,National Opinion Research Center
3675,2019,Universidad de La Frontera
3676,2019,El Colegio de la Frontera Sur
3678,2019,University of Arizona
3679,2021,"University at Buffalo, State University of New York"
3681,2021,American University
3683,2021,University of Stavanger
3686,2019,Salish Kootenai College
3687,2019,Universidade Federal do Ceará
3688,2019,Harvard Global Health Institute
3689,2019,Unichristus
3690,2018,March of Dimes
3692,2018,Public Health Institute
3693,2018,Stanford Medicine
3694,2018,California Department of Public Health
3698,2019,University of Helsinki
3701,2018,Key Laboratory of Guangdong Province
3702,2018,Sun Yat-sen University
3703,2018,Guangzhou University
3704,2018,University of Cincinnati
3705,2018,Vrije Universiteit Amsterdam
3706,2018,Netherlands Institute for the Study of Crime and Law Enforcement
3708,2017,Culture Resource
3710,2017,Brandenburg University of Technology Cottbus-Senftenberg
3712,2017,NOAA National Centers for Environmental Information
3713,2017,Williams College
3714,2017,Virginia Department of Health
3716,2017,The University of Texas at San Antonio
3717,2017,San Antonio College
3719,2021,University of Florida Health
3720,2021,Florida College
3722,2021,The University of Texas Health Science Center at Houston
3723,2021,University of North Carolina at Charlotte
3729,2018,University of Louisville
3731,2019,Massey University
3734,2018,Agence de la transition écologique
3735,2018,Institut Agro Rennes-Angers
3736,2018,Université de Lorraine
3737,2018,Natural Resources Conservation Service
3738,2018,City University of New York
3740,2018,Institut de recherche en horticulture et semences
3741,2017,Tarleton State University
3742,2017,Huazhong University of Science and Technology
3743,2020,Earth Island Institute
3744,2020,Universidade Federal do Oeste do Pará
3745,2020,Instituto Chico Mendes de Conservação da Biodiversidade
3748,2017,North Carolina Central University
3752,2018,Auburn University at Montgomery
3756,2021,Agroscope
3757,2021,University of Zurich
3758,2021,James Hutton Institute
3759,2021,Pour la Solidarité
3761,2017,University of Memphis
3762,2017,University of Pennsylvania
3764,2017,Universidad de Navarra
3765,2017,Roosevelt Institute
3766,2017,Northeastern University
3769,2017,York University
3772,2017,University of Wisconsin–Stevens Point
3774,2019,Washington State University Vancouver
3775,2019,University of Colorado Denver
3783,2020,Dana-Farber/Harvard Cancer Center
3785,2020,Harvard Global Health Institute
3786,2020,New England Conservatory of Music
3788,2020,Imperial College London
3790,2018,MGH Institute of Health Professions
3791,2022,Epidemic Intelligence Service
3792,2022,Waterborne Environmental (United States)
3793,2022,Centers for Disease Control and Prevention
3794,2022,"Center for Surveillance, Epidemiology, and Laboratory Services"
3795,2022,AID Atlanta
3802,2019,Western Michigan University
3803,2019,University of Queensland
3804,2019,United States Department of State
3806,2019,National Institute for Space Research
3807,2020,Urology San Antonio
3808,2020,The University of Texas Health Science Center at Houston
3809,2020,The University of Texas Health Science Center at San Antonio
3810,2020,Cedars-Sinai Medical Center
3811,2020,Austin College
3815,2019,Masimo (United States)
3816,2021,University of the District of Columbia
3817,2021,Milken Institute
3818,2021,George Washington University
3819,2020,University of Tennessee at Knoxville
3822,2019,John Brown University
3824,2019,Carol I National Defence University
3825,2019,"Rutgers, The State University of New Jersey"
3827,2017,Beltsville Human Nutrition Research Center
3828,2017,Office of Dietary Supplements
3835,2018,Shanghai University of Finance and Economics
3836,2018,Brigham Young University
3838,2019,University of Puerto Rico at Río Piedras
3839,2019,University of Puerto Rico at Bayamón
3841,2019,University of Puerto Rico at Humacao
3843,2019,The University of Texas at San Antonio
3845,2019,State Street (United States)
3847,2019,Michigan Department of Agriculture and Rural Development
3850,2018,National Center for Agricultural Utilization Research
3853,2018,SRA International (United States)
3856,2020,Pew Charitable Trusts
3857,2020,American Farm Bureau Federation
3858,2020,Food and Agriculture Organization of the United Nations
3863,2022,University of Bergen
3864,2022,BI Norwegian Business School
3866,2022,Duke Kunshan University
3867,2022,San Diego State University
3868,2022,Norwegian Institute for Water Research
3873,2018,Brooklyn Technical High School
3874,2018,Renmin University of China
3875,2018,University of Waikato
3876,2018,Durham University
3877,2018,University of Verona
3880,2018,Baltimore City Health Department
3884,2017,Massachusetts Institute of Technology
3886,2021,University of Agriculture Faisalabad
3891,2020,Karlsruhe Institute of Technology
3892,2020,Rothamsted Research
3893,2020,UK Centre for Ecology & Hydrology
3895,2020,Montana State University
3896,2017,Hoover Institution
3897,2017,Columbia University
3901,2018,Texas A&M University at Galveston
3904,2019,Middle Tennessee State University
3905,2019,National Center for Cool and Cold Water Aquaculture
3909,2018,University of Northern Colorado
3912,2022,Tarbiat Modares University
3914,2018,Wellesley College
3915,2018,University of Minnesota System
3916,2017,Scion
3920,2021,Sutter Health
3921,2021,Kaiser Permanente
3925,2018,New York College of Health Professions
3927,2018,D'Youville College
3928,2018,Christiana Care Health System
3929,2020,Penn Center for AIDS Research
3930,2020,University of Pennsylvania
3931,2020,Federal Reserve Bank of Chicago
3933,2020,University of Rochester
3934,2020,SUNY College of Environmental Science and Forestry
3935,2020,Purchase College
3939,2019,Conservation Science Partners
3941,2021,Vidyasagar University
3943,2021,University College Dublin
3944,2021,Jawaharlal Nehru University
3945,2021,Universitat de València
3951,2018,Chinese Academy of Meteorological Sciences
3953,2018,Nanjing University of Information Science and Technology
3954,2018,China Meteorological Administration
3955,2018,Texas Tech University
3956,2018,Johnson & Johnson (United States)
3958,2018,Zhejiang University of Technology
3959,2018,Southwest University
3961,2019,State University of New York
3962,2019,York University
3968,2019,Massachusetts Eye and Ear Infirmary
3970,2019,Saint Louis University Hospital
3972,2020,Michigan Medicine
3975,2020,University of Miami
3976,2018,University of Mary Washington
3977,2019,Denver Botanic Gardens
3979,2019,Louisiana State University
3982,2019,International Center for Tropical Agriculture
3987,2019,Iona College
3989,2019,Indiana University
3992,2019,University of Southern California
3993,2019,Ottawa University
3994,2019,University of Pennsylvania
3996,2018,Marymount University
4000,2018,University of Georgia
4001,2018,Appalachian Fruit Research Laboratory
4003,2018,Willamette University
4010,2020,Triangle
4011,2020,Southern Research Institute
